STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,GEOID,GEOIDFQ,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,Male_under_5,Female_under_5,Total_Population,Households_with_Children_under_6,Total_Family_Households,Households_with_Children_under_1,Married_couple_Households,Married_couple_with_Children_und,Median_Household_Income,Median_Gross_Rent,Monthly_Owner_Costs__with_mortga,Median_Housing_Value,Median_Year_Structure_Built,Vacant_Housing_Units,Nursery_School_Enrollment,Kindergarten_Enrollment,Some_College,Bachelor_s_Degree_or_Higher,Mean_Travel_Time_to_Work,Households_with_No_Vehicle,Children_under_5,__Children_under_5,__Households_with_Children_under,__Married_couple_Households,__Married_couple_with_Children_u,Distance_to_Office__miles_,Travel_Time_to_Office__minutes_,has_grocery_store,has_park,has_bike_trail,travel_time_min,distance_miles,median_value,median_income,pct_kids_under6,has_grocery,has_bike,amenity_count,bg_id,travel_time_min_std,median_value_std,median_income_std,pct_kids_under6_std,amenity_count_std,commute_score,housing_afford_score,income_score,kids_score,amenity_score,weighted_score,chosen_flag,optmodel_score,optmodel_travel,optmodel_value
37,183,53516,1,371830535161,1500000US371830535161,Block Group 1,G5030,S,1316917,0,35.7707371,-78.7468314,51,134,2366,154,659,433,433,37,67297,1167,1736,343000,1003,61,,,354,412,,8,185,7.819103973,23.368740516,65.705614568,5.6145675266,3.0990680965,5.3126881654,1,1,1,5.3126881654,3.0990680965,343000,67297,23.368740516,1,1,3,409,0.1054260673,0.3054114159,0.2091660282,0.3010763313,1,0.8945739327,0.6945885841,0.2091660282,0.3010763313,1,0.6587468857,,,,
37,183,54021,2,371830540212,1500000US371830540212,Block Group 2,G5030,S,1431965,20698,35.9334895,-78.5722972,57,26,1534,284,406,381,381,27,140375,-666666666,2234,456700,438,0,,,48,384,,0,83,5.4106910039,69.950738916,93.842364532,6.6502463054,12.918367203,22.145772348,0,1,1,22.145772348,12.918367203,456700,140375,69.950738916,0,1,2,706,0.4866367054,0.410767235,0.5254840343,0.9012257991,0.6666666667,0.5133632946,0.589232765,0.5254840343,0.9012257991,0.6666666667,0.6573755632,,,,
37,183,52810,3,371830528103,1500000US371830528103,Block Group 3,G5030,S,1492886,0,35.7327685,-78.5477216,146,128,3106,499,791,605,605,292,82844,2064,1439,216300,931,0,,,566,514,,0,274,8.8216355441,63.084702908,76.485461441,36.915297092,12.689769669,21.753890862,0,1,1,21.753890862,12.689769669,216300,82844,63.084702908,0,1,2,772,0.4777619568,0.1880096368,0.2764611928,0.8127657072,0.6666666667,0.5222380432,0.8119903632,0.2764611928,0.8127657072,0.6666666667,0.6571284629,,,,
37,183,53718,2,371830537182,1500000US371830537182,Block Group 2,G5030,S,1784583,0,35.9139801,-78.7511336,41,51,1664,292,445,407,407,32,144167,2075,2007,353700,514,0,,,112,471,,0,92,5.5288461538,65.617977528,91.460674157,7.191011236,6.7808548411,11.624322585,0,1,0,11.624322585,6.7808548411,353700,144167,65.617977528,0,0,1,738,0.2483625701,0.3153261675,0.5418977003,0.8454037105,0.3333333333,0.7516374299,0.6846738325,0.5418977003,0.8454037105,0.3333333333,0.6570514883,,,,
37,183,53611,4,371830536114,1500000US371830536114,Block Group 4,G5030,S,785115,0,35.8175671,-78.8353079,0,166,1666,173,463,411,411,131,84819,1474,1372,187100,623,0,,,90,506,,0,166,9.9639855942,37.365010799,88.768898488,28.293736501,4.8263240008,8.2736982871,0,1,1,8.2736982871,4.8263240008,187100,84819,37.365010799,0,1,2,47,0.1724826177,0.1609525574,0.2850099772,0.4814003717,0.6666666667,0.8275173823,0.8390474426,0.2850099772,0.4814003717,0.6666666667,0.6568732581,,,,
37,183,53525,2,371830535252,1500000US371830535252,Block Group 2,G5030,S,1256062,0,35.7773773,-78.8110967,46,51,2453,294,712,674,674,78,103424,1262,1806,325200,994,28,,,72,699,,5,97,3.9543416225,41.292134831,94.662921348,10.95505618,4.3555013097,7.4665736738,0,1,1,7.4665736738,4.3555013097,325200,103424,41.292134831,0,1,2,169,0.1542040607,0.2889177168,0.3655416899,0.5319963418,0.6666666667,0.8457959393,0.7110822832,0.3655416899,0.5319963418,0.6666666667,0.6565520292,,,,
37,183,54019,1,371830540191,1500000US371830540191,Block Group 1,G5030,S,1384591,0,35.9159328,-78.5811375,51,161,1990,301,527,468,468,88,168737,-666666666,2147,370000,844,136,,,99,611,,23,212,10.653266332,57.115749526,88.80455408,16.69829222,11.703631873,20.063368925,0,1,1,20.063368925,11.703631873,370000,168737,57.115749526,0,1,2,216,0.4394775319,0.3304299481,0.648248906,0.7358633776,0.6666666667,0.5605224681,0.6695700519,0.648248906,0.7358633776,0.6666666667,0.6561686957,,,,
37,183,53617,3,371830536173,1500000US371830536173,Block Group 3,G5030,S,1638840,0,35.8355901,-78.9059309,94,120,3461,598,951,782,782,171,137987,2053,2727,547200,1114,0,,,114,725,,0,214,6.1831840509,62.881177708,82.229232387,17.981072555,8.8962826787,15.250770306,0,1,1,15.250770306,8.8962826787,547200,137987,62.881177708,0,1,2,773,0.3304889609,0.4946256486,0.5151475802,0.8101435454,0.6666666667,0.6695110391,0.5053743514,0.5151475802,0.8101435454,0.6666666667,0.6558366077,,,,
37,183,53505,3,371830535053,1500000US371830535053,Block Group 3,G5030,S,1686060,0,35.7519975,-78.7566873,0,33,1005,110,280,241,241,22,113375,1058,1852,316500,493,83,,,59,268,,0,33,3.2835820896,39.285714286,86.071428571,7.8571428571,4.4067985292,7.5545117643,0,1,1,7.5545117643,4.4067985292,316500,113375,39.285714286,0,1,2,507,0.1561955517,0.2808561898,0.4086145775,0.5061461794,0.6666666667,0.8438044483,0.7191438102,0.4086145775,0.5061461794,0.6666666667,0.6555112101,,,,
37,183,53422,1,371830534221,1500000US371830534221,Block Group 1,G5030,S,1539024,76863,35.7776929,-78.8307704,36,53,2252,247,635,522,522,25,150417,2121,1878,353000,765,20,,,77,725,,8,89,3.9520426288,38.897637795,82.204724409,3.937007874,5.2442847312,8.9902023963,0,1,1,8.9902023963,5.2442847312,353000,150417,38.897637795,0,1,2,521,0.1887089364,0.3146775389,0.5689508153,0.5011463102,0.6666666667,0.8112910636,0.6853224611,0.5689508153,0.5011463102,0.6666666667,0.6554022505,,,,
37,183,53505,2,371830535052,1500000US371830535052,Block Group 2,G5030,S,1311063,1565,35.7588212,-78.7575668,52,17,930,98,269,222,222,49,101845,-666666666,1417,269100,414,25,,,33,292,,17,69,7.4193548387,36.431226766,82.527881041,18.215613383,3.8908474766,6.6700242456,0,1,1,6.6700242456,3.8908474766,269100,101845,36.431226766,0,1,2,390,0.1361649947,0.2369347665,0.358706991,0.4693697588,0.6666666667,0.8638350053,0.7630652335,0.358706991,0.4693697588,0.6666666667,0.6551182701,,,,
37,183,53620,2,371830536202,1500000US371830536202,Block Group 2,G5030,S,785219,0,35.8382685,-78.863335,21,44,2303,260,606,540,540,11,121420,1858,1985,293000,750,0,,,255,477,,0,65,2.822405558,42.904290429,89.108910891,1.8151815182,6.5850084431,11.288585902,0,1,1,11.288585902,6.5850084431,293000,121420,42.904290429,0,1,2,238,0.2407593054,0.2590808006,0.4434373471,0.5527669046,0.6666666667,0.7592406946,0.7409191994,0.4434373471,0.5527669046,0.6666666667,0.6538628077,,,,
37,183,51501,2,371830515012,1500000US371830515012,Block Group 2,G5030,S,2018269,6604,35.8171833,-78.677893,27,44,2136,259,604,589,589,45,250001,-666666666,3071,726600,706,21,,,17,663,,0,71,3.3239700375,42.880794702,97.516556291,7.4503311258,4.0889894408,7.0096961842,0,1,1,7.0096961842,4.0889894408,726600,250001,42.880794702,0,1,2,518,0.1438573793,0.6608598962,1,0.5524641922,0.6666666667,0.8561426207,0.3391401038,1,0.5524641922,0.6666666667,0.6533130573,,,,
37,183,52404,1,371830524041,1500000US371830524041,Block Group 1,G5030,S,2094791,88971,35.7707604,-78.7096537,53,46,2070,173,434,348,348,60,87400,1148,1490,312800,784,22,,,175,457,,36,99,4.7826086957,39.861751152,80.184331797,13.824884793,3.7486449968,6.426248566,0,1,1,6.426248566,3.7486449968,312800,87400,39.861751152,0,1,2,490,0.1306443259,0.2774277242,0.2961818316,0.5135676776,0.6666666667,0.8693556741,0.7225722758,0.2961818316,0.5135676776,0.6666666667,0.6531968096,,,,
37,183,53522,3,371830535223,1500000US371830535223,Block Group 3,G5030,S,2934052,0,35.8187917,-78.8122695,256,202,3358,423,1018,963,963,284,97455,1505,2356,380300,1534,130,,,144,1068,,0,458,13.639070876,41.552062868,94.597249509,27.8978389,3.5374383272,6.0641799895,0,1,1,6.0641799895,3.5374383272,380300,97455,41.552062868,0,1,2,236,0.1224447357,0.3399740549,0.339704883,0.5353451821,0.6666666667,0.8775552643,0.6600259451,0.339704883,0.5353451821,0.6666666667,0.6525341223,,,,
37,183,52504,3,371830525043,1500000US371830525043,Block Group 3,G5030,S,2582747,37244,35.8317498,-78.6901723,53,8,3486,153,593,476,476,26,82417,1253,2000,435900,2353,330,,,201,1043,,33,61,1.7498565691,25.801011804,80.269814503,4.3844856661,3.4882598597,5.9798740453,1,1,1,5.9798740453,3.4882598597,435900,82417,25.801011804,1,1,3,406,0.1205355001,0.391493699,0.274612924,0.3324130358,1,0.8794644999,0.608506301,0.274612924,0.3324130358,1,0.6521319365,,,,
37,183,52508,1,371830525081,1500000US371830525081,Block Group 1,G5030,S,1383681,4988,35.8401116,-78.6946337,15,8,1944,95,289,250,250,18,72164,1576,2703,541300,1037,113,,,25,724,,0,23,1.183127572,32.871972318,86.505190311,6.2283737024,3.5619711858,6.1062363185,1,1,1,6.1062363185,3.5619711858,541300,72164,32.871972318,1,1,3,796,0.1233971648,0.489158636,0.2302328299,0.4235133178,1,0.8766028352,0.510841364,0.2302328299,0.4235133178,1,0.650220594,,,,
37,183,52509,2,371830525092,1500000US371830525092,Block Group 2,G5030,S,3355464,17109,35.8244951,-78.7154711,27,26,1443,157,317,230,230,28,84135,1296,2866,588700,961,282,,,115,342,,0,53,3.6729036729,49.52681388,72.555205047,8.832807571,1.8682307808,3.2026813385,0,1,1,3.2026813385,1.8682307808,588700,84135,49.52681388,0,1,2,322,0.057641773,0.5330800593,0.2820492843,0.6380896486,0.6666666667,0.942358227,0.4669199407,0.2820492843,0.6380896486,0.6666666667,0.6500342188,,,,
37,183,52401,1,371830524011,1500000US371830524011,Block Group 1,G5030,S,11253046,4579,35.8025004,-78.7263859,186,107,5143,280,724,552,552,154,65125,1326,2087,377900,3008,296,,,224,1219,,0,293,5.6970639704,38.674033149,76.243093923,21.270718232,1.5131521037,2.593975035,0,1,1,2.593975035,1.5131521037,377900,65125,38.674033149,0,1,2,453,0.0438566985,0.3377501853,0.1997645297,0.4982654503,0.6666666667,0.9561433015,0.6622498147,0.1997645297,0.4982654503,0.6666666667,0.6493619372,,,,
37,183,53424,1,371830534241,1500000US371830534241,Block Group 1,G5030,S,1047516,0,35.7761291,-78.8414678,74,27,2044,261,604,546,546,79,139650,1917,1910,404100,726,23,,,41,528,,7,101,4.9412915851,43.21192053,90.397350993,13.079470199,5.8452477865,10.020424777,0,1,1,10.020424777,5.8452477865,404100,139650,43.21192053,0,1,2,59,0.2120398796,0.3620274277,0.522345873,0.556730325,0.6666666667,0.7879601204,0.6379725723,0.522345873,0.556730325,0.6666666667,0.6493350464,,,,
37,183,53424,2,371830534242,1500000US371830534242,Block Group 2,G5030,S,2191009,0,35.7640364,-78.8355651,49,19,2942,305,694,590,590,33,138333,1989,2287,409300,889,27,,,171,612,,0,68,2.3113528212,43.948126801,85.014409222,4.7550432277,6.0073464883,10.298308266,0,1,1,10.298308266,6.0073464883,409300,138333,43.948126801,0,1,2,463,0.2183329713,0.3668458117,0.5166452406,0.5662154011,0.6666666667,0.7816670287,0.6331541883,0.5166452406,0.5662154011,0.6666666667,0.6485993025,,,,
37,183,53620,1,371830536201,1500000US371830536201,Block Group 1,G5030,S,1460882,0,35.8446026,-78.864017,30,50,1360,123,285,200,200,0,101806,1828,1660,272500,600,27,,,18,330,,45,80,5.8823529412,43.157894737,70.175438596,0,6.7382367509,11.551263002,0,1,1,11.551263002,6.7382367509,272500,101806,43.157894737,0,1,2,25,0.2467080254,0.2400852483,0.3585381795,0.5560342717,0.6666666667,0.7532919746,0.7599147517,0.3585381795,0.5560342717,0.6666666667,0.6485016632,,,,
37,183,53211,2,371830532112,1500000US371830532112,Block Group 2,G5030,S,7353708,0,35.6399585,-78.766471,148,87,2752,483,758,754,754,87,165913,-666666666,2302,506100,798,0,,,75,599,,83,235,8.539244186,63.720316623,99.472295515,11.477572559,12.150031671,20.828625721,0,1,1,20.828625721,12.150031671,506100,165913,63.720316623,0,1,2,71,0.4568079289,0.4565418829,0.6360252265,0.820954777,0.6666666667,0.5431920711,0.5434581171,0.6360252265,0.820954777,0.6666666667,0.6466641914,,,,
37,63,2035,3,370630020353,1500000US370630020353,Block Group 3,G5030,S,3873325,16248,35.9563745,-78.8700023,204,153,2400,340,569,474,474,221,89591,-666666666,1719,279900,951,0,,,94,550,,0,357,14.875,59.753954306,83.304042179,38.840070299,11.809265457,20.244455069,0,1,1,20.244455069,11.809265457,279900,89591,59.753954306,0,1,2,627,0.4435785014,0.2469421794,0.3056655716,0.7698532718,0.6666666667,0.5564214986,0.7530578206,0.3056655716,0.7698532718,0.6666666667,0.6460801472,,,,
37,183,53523,2,371830535232,1500000US371830535232,Block Group 2,G5030,S,2759966,0,35.7932812,-78.813788,52,88,3317,336,922,843,843,55,199861,1478,2934,545300,1313,51,,,71,1033,,0,140,4.2206813386,36.442516269,91.431670282,5.9652928416,3.931389538,6.7395249223,0,1,1,6.7395249223,3.931389538,545300,199861,36.442516269,0,1,2,170,0.1377389426,0.4928650852,0.7829690902,0.4695152096,0.6666666667,0.8622610574,0.5071349148,0.7829690902,0.4695152096,0.6666666667,0.6460012921,,,,
37,183,53711,1,371830537111,1500000US371830537111,Block Group 1,G5030,S,2438501,0,35.9021399,-78.7133608,73,23,1644,247,536,502,502,101,145341,-666666666,2239,465300,638,41,,,33,479,,0,96,5.8394160584,46.082089552,93.656716418,18.843283582,6.2973744153,10.795498998,0,1,1,10.795498998,6.2973744153,465300,145341,46.082089552,0,1,2,429,0.229592607,0.4187361008,0.5469793574,0.5937087817,0.6666666667,0.770407393,0.5812638992,0.5469793574,0.5937087817,0.6666666667,0.6453130926,,,,
37,183,54217,1,371830542171,1500000US371830542171,Block Group 1,G5030,S,2667827,0,35.9174794,-78.5155687,159,98,2924,507,779,771,771,26,149292,-666666666,2387,364700,874,0,,,199,879,,0,257,8.7893296854,65.083440308,98.973042362,3.3376123235,14.88251399,25.512881126,0,1,1,25.512881126,14.88251399,364700,149292,65.083440308,0,1,2,731,0.5628899738,0.3255189029,0.5640812546,0.8385168821,0.6666666667,0.4371100262,0.6744810971,0.5640812546,0.8385168821,0.6666666667,0.6435444053,,,,
37,183,53419,1,371830534191,1500000US371830534191,Block Group 1,G5030,S,3449859,0,35.7363013,-78.8127523,206,153,1458,95,303,297,297,117,86875,-666666666,2181,434700,329,0,,,421,178,,0,359,24.622770919,31.353135314,98.01980198,38.613861386,6.5261683058,11.187717096,1,1,1,11.187717096,6.5261683058,434700,86875,31.353135314,1,1,3,141,0.2384749788,0.3903817643,0.2939093699,0.4039450457,1,0.7615250212,0.6096182357,0.2939093699,0.4039450457,1,0.6426821009,,,,
37,183,53517,3,371830535173,1500000US371830535173,Block Group 3,G5030,S,965101,14627,35.7802637,-78.7693085,0,70,1405,108,348,253,253,50,103750,1473,1472,317100,531,67,,,197,365,,0,70,4.9822064057,31.034482759,72.701149425,14.367816092,2.6230072512,4.4965838591,0,1,1,4.4965838591,2.6230072512,317100,103750,31.034482759,0,1,2,178,0.0869441516,0.2814121572,0.3669527804,0.3998396151,0.6666666667,0.9130558484,0.7185878428,0.3669527804,0.3998396151,0.6666666667,0.6419700458,,,,
37,183,54021,1,371830540211,1500000US371830540211,Block Group 1,G5030,S,529469,0,35.9263348,-78.5684965,65,0,1075,215,277,242,242,0,155210,-666666666,2389,363200,430,36,,,27,386,,0,65,6.0465116279,77.61732852,87.364620939,0,12.700176418,21.771731002,0,1,0,21.771731002,12.700176418,363200,155210,77.61732852,0,0,1,718,0.4781659737,0.3241289844,0.5896973081,1,0.3333333333,0.5218340263,0.6758710156,0.5896973081,1,0.3333333333,0.6412691072,,,,
37,183,53007,1,371830530071,1500000US371830530071,Block Group 1,G5030,S,5016284,0,35.7298425,-78.7376253,123,29,1857,246,522,503,503,86,129306,925,2929,486100,649,23,,,69,558,,0,152,8.1852450188,47.126436782,96.360153257,16.475095785,5.9519966305,10.203422795,0,1,1,10.203422795,5.9519966305,486100,129306,47.126436782,0,1,2,483,0.2161841464,0.4380096368,0.4775718855,0.6071638599,0.6666666667,0.7838158536,0.5619903632,0.4775718855,0.6071638599,0.6666666667,0.6412335229,,,,
37,183,53203,1,371830532031,1500000US371830532031,Block Group 1,G5030,S,4467770,19014,35.6717347,-78.8174577,235,137,5343,800,1533,1267,1267,405,132786,1476,1830,339100,1905,9,,,439,1128,,16,372,6.962380685,52.185257665,82.648401826,26.418786693,10.599093088,18.169873866,0,1,1,18.169873866,10.599093088,339100,132786,52.185257665,0,1,2,423,0.3965964739,0.3017976279,0.49263506,0.6723402964,0.6666666667,0.6034035261,0.6982023721,0.49263506,0.6723402964,0.6666666667,0.6411732694,,,,
37,183,53210,1,371830532101,1500000US371830532101,Block Group 1,G5030,S,12708948,75371,35.6788182,-78.7685957,645,38,5783,683,1411,1316,1316,165,141610,1307,2224,340300,1866,32,,,577,1277,,0,683,11.81047899,48.405386251,93.267186393,11.69383416,9.7323889398,16.684095325,0,1,1,16.684095325,9.7323889398,340300,141610,48.405386251,0,1,2,67,0.3629487727,0.3029095626,0.5308297299,0.623641488,0.6666666667,0.6370512273,0.6970904374,0.5308297299,0.623641488,0.6666666667,0.6410075726,,,,
37,183,52505,2,371830525052,1500000US371830525052,Block Group 2,G5030,S,1494441,0,35.8474099,-78.6771382,37,117,1771,77,406,249,249,46,64900,1364,2301,281800,1106,180,,,122,482,,0,154,8.6956521739,18.965517241,61.330049261,11.330049261,4.6102996153,7.9033707692,1,1,1,7.9033707692,4.6102996153,281800,64900,18.965517241,1,1,3,196,0.1640959912,0.2487027428,0.1987906175,0.2443464314,1,0.8359040088,0.7512972572,0.1987906175,0.2443464314,1,0.6402011233,,,,
37,63,2021,2,370630020212,1500000US370630020212,Block Group 2,G5030,S,2104042,5804,35.9121514,-78.9537768,132,102,1611,166,442,231,231,69,47409,1370,-666666666,120800,773,0,,,364,212,,10,234,14.525139665,37.556561086,52.262443439,15.610859729,13.149437923,22.541893582,1,1,1,22.541893582,13.149437923,120800,47409,37.556561086,1,1,3,527,0.4956074696,0.0995181616,0.123080852,0.4838682521,1,0.5043925304,0.9004818384,0.123080852,0.4838682521,1,0.6394696485,,,,
37,183,53433,2,371830534332,1500000US371830534332,Block Group 2,G5030,S,1563574,0,35.731553,-78.8839543,26,104,2915,402,794,680,680,84,107500,-666666666,1914,324200,1047,15,,,40,805,,0,130,4.4596912521,50.629722922,85.64231738,10.579345088,9.527104508,16.332179157,0,1,1,16.332179157,9.527104508,324200,107500,50.629722922,0,1,2,556,0.3549790991,0.2879911045,0.3831846494,0.6522992209,0.6666666667,0.6450209009,0.7120088955,0.3831846494,0.6522992209,0.6666666667,0.6383836078,,,,
37,183,54006,1,371830540061,1500000US371830540061,Block Group 1,G5030,S,1459958,0,35.8757687,-78.6338759,70,88,2397,167,542,326,326,10,44444,1109,1806,290600,1023,119,,,280,308,,6,158,6.5915727993,30.811808118,60.147601476,1.8450184502,7.6964065343,13.193839773,1,1,1,13.193839773,7.6964065343,290600,44444,30.811808118,1,1,3,156,0.2839066595,0.2568569311,0.1102468543,0.3969707371,1,0.7160933405,0.7431430689,0.1102468543,0.3969707371,1,0.6379193186,,,,
37,183,53410,1,371830534101,1500000US371830534101,Block Group 1,G5030,S,2943948,0,35.8048535,-78.9159697,66,71,3727,515,1035,712,712,55,205121,1846,2447,547500,1219,9,,,95,800,,16,137,3.6758787228,49.758454106,68.792270531,5.3140096618,9.3842711935,16.087322046,0,1,1,16.087322046,9.3842711935,547500,205121,49.758454106,0,1,2,162,0.3494339397,0.4949036323,0.8057369918,0.6410740366,0.6666666667,0.6505660603,0.5050963677,0.8057369918,0.6410740366,0.6666666667,0.6378363303,,,,
37,183,53421,1,371830534211,1500000US371830534211,Block Group 1,G5030,S,2969331,0,35.6970031,-78.789174,62,90,2734,311,936,846,846,86,98889,1387,2490,421200,1108,32,,,36,774,,0,152,5.559619605,33.226495726,90.384615385,9.188034188,8.4792288942,14.535820962,1,1,1,14.535820962,8.4792288942,421200,98889,33.226495726,1,1,3,417,0.3142978522,0.3778724981,0.3459119497,0.4280808984,1,0.6857021478,0.6221275019,0.3459119497,0.4280808984,1,0.6374624569,,,,
37,183,53512,1,371830535121,1500000US371830535121,Block Group 1,G5030,S,2832007,0,35.8212835,-78.7935419,172,0,3264,351,1103,721,721,162,100640,1477,1869,354900,1548,104,,,160,1068,,0,172,5.2696078431,31.822302811,65.367180417,14.687216682,2.5094419483,4.3019004828,0,1,1,4.3019004828,2.5094419483,354900,100640,31.822302811,0,1,2,82,0.0825352522,0.3164381023,0.3534911504,0.4099896688,0.6666666667,0.9174647478,0.6835618977,0.3534911504,0.4099896688,0.6666666667,0.6372584321,,,,
37,183,53509,3,371830535093,1500000US371830535093,Block Group 3,G5030,S,1564621,167435,35.7544667,-78.818476,78,46,1941,187,515,448,448,87,115341,1606,1613,312300,681,0,,,148,610,,0,124,6.3884595569,36.310679612,86.990291262,16.893203883,5.7761775896,9.902018725,0,1,1,9.902018725,5.7761775896,312300,115341,36.310679612,0,1,2,449,0.2093583956,0.2769644181,0.4171244054,0.4678166629,0.6666666667,0.7906416044,0.7230355819,0.4171244054,0.4678166629,0.6666666667,0.6342674571,,,,
37,183,53513,2,371830535132,1500000US371830535132,Block Group 2,G5030,S,1385432,0,35.796403,-78.789061,160,80,2330,200,566,402,402,65,76932,1475,1922,378700,876,153,,,211,399,,17,240,10.300429185,35.335689046,71.024734982,11.48409894,2.5926775292,4.4445900501,0,1,1,4.4445900501,2.5926775292,378700,76932,35.335689046,0,1,2,398,0.0857666731,0.3384914752,0.2508711103,0.4552551565,0.6666666667,0.9142333269,0.6615085248,0.2508711103,0.4552551565,0.6666666667,0.6330942702,,,,
37,183,52601,2,371830526012,1500000US371830526012,Block Group 2,G5030,S,1038491,0,35.8392355,-78.6477699,95,0,989,118,254,246,246,50,128750,1535,2389,524800,570,136,,,40,374,,0,95,9.6056622851,46.456692913,96.850393701,19.68503937,5.9332366718,10.171262866,1,1,0,10.171262866,5.9332366718,524800,128750,46.456692913,1,0,2,378,0.2154558362,0.473869533,0.4751652404,0.5985350668,0.6666666667,0.7845441638,0.526130467,0.4751652404,0.5985350668,0.6666666667,0.6318457584,,,,
37,183,53433,1,371830534331,1500000US371830534331,Block Group 1,G5030,S,1728169,0,35.7200693,-78.879933,249,29,3050,432,950,900,900,11,168001,-666666666,1459,395200,1015,0,,,15,678,,0,278,9.1147540984,45.473684211,94.736842105,1.1578947368,9.8597479694,16.90242509,0,1,1,16.90242509,9.8597479694,395200,168001,45.473684211,0,1,2,730,0.3678931803,0.3537805782,0.6450631311,0.585870257,0.6666666667,0.6321068197,0.6462194218,0.6450631311,0.585870257,0.6666666667,0.6315778,,,,
